3103; 27.034824485480886; 182; -76; 70; -154; -33; -123; -47; -273; 167; -183
3107; 27.16932609983651; 210; -93; 70; -154; -31; -122; -43; -270; 175; -183
3111; 27.30382771419214; 186; -102; 72; -148; -30; -120; -36; -270; 180; -185
3115; 27.438329328547766; 187; -70; 70; -148; -30; -120; -32; -267; 184; -188
3119; 27.57283094290339; 167; -74; 70; -148; -30; -120; -27; -267; 187; -188
3123; 27.70733255725902; 167; -74; 70; -148; -23; -125; -27; -267; 187; -192
3127; 27.841834171614643; 176; -63; 70; -146; -28; -116; -20; -267; 195; -192
3131; 27.97633578597027; 176; -60; 73; -144; -33; -118; -20; -264; 195; -195
3135; 28.110837400325895; 196; -77; 72; -144; -28; -123; -12; -264; 207; -195
3139; 28.245339014681523; 187; -58; 73; -144; -28; -123; -3; -261; 212; -198
3143; 28.379840629037147; 164; -72; 73; -141; -28; -111; 0; -257; 220; -198
3147; 28.514342243392775; 160; -61; 72; -139; -28; -122; 4; -257; 224; -201
3151; 28.6488438577484; 157; -63; 70; -138; -21; -109; 7; -257; 232; -201
3155; 28.783345472104028; 156; -40; 72; -136; -21; -109; 15; -254; 232; -206
3159; 28.917847086459656; 156; -40; 72; -136; -30; -109; 20; -254; 244; -206
3163; 29.05234870081528; 152; -33; 72; -134; -26; -107; 20; -254; 247; -206
3167; 29.186850315170908; 156; -40; 72; -134; -30; -109; 27; -254; 247; -212
3171; 29.321351929526532; 157; -31; 72; -132; -30; -107; 35; -251; 260; -212
3175; 29.45585354388216; 156; -28; 73; -132; -30; -107; 40; -249; 264; -216
3179; 29.590355158237784; 157; -26; 72; -130; -30; -107; 47; -249; 272; -216
3183; 29.724856772593412; 147; -24; 72; -130; -21; -102; 47; -249; 272; -219
3187; 29.859358386949037; 166; -30; 70; -128; -20; -102; 52; -249; 280; -219
3191; 29.993860001304665; 140; -19; 72; -125; -23; -100; 55; -249; 288; -219
3195; 30.12836161566029; 140; -19; 70; -123; -20; -98; 55; -251; 292; -222
3199; 30.262863230015917; 150; -17; 72; -123; -20; -98; 64; -246; 292; -225
3203; 30.397364844371545; 150; -15; 70; -122; -20; -98; 64; -249; 295; -225
3207; 30.53186645872717; 147; -14; 70; -122; -16; -102; 67; -246; 295; -228
3211; 30.666368073082797; 130; -21; 70; -122; -16; -102; 72; -243; 300; -230
3215; 30.80086968743842; 136; -8; 72; -122; -13; -100; 75; -243; 308; -230
3219; 30.93537130179405; 136; -8; 72; -120; -11; -100; 75; -246; 312; -233
3223; 31.069872916149674; 156; -14; 72; -118; -11; -100; 80; -243; 320; -233
3227; 31.2043745305053; 142; -5; 73; -120; -21; -95; 84; -243; 320; -237
3231; 31.338876144860926; 142; -5; 70; -118; -13; -98; 92; -246; 328; -240
3235; 31.473377759216554; 132; -19; 70; -116; -13; -98; 92; -240; 332; -240
3239; 31.60787937357218; 136; 6; 72; -116; -16; -100; 104; -246; 344; -243
3243; 31.742380987927806; 134; 6; 70; -114; -16; -92; 104; -237; 352; -243
3247; 31.876882602283434; 136; 4; 72; -114; -20; -88; 112; -240; 352; -246
3251; 32.01138421663906; 112; 7; 70; -114; -20; -88; 107; -237; 360; -246
3255; 32.145885830994686; 116; -1; 72; -109; -18; -90; 112; -233; 360; -249
3259; 32.280387445350314; 130; 9; 72; -111; -18; -90; 115; -230; 368; -249
3263; 32.414889059705935; 134; 6; 70; -109; -18; -86; 120; -230; 372; -251
3267; 32.54939067406156; 107; 9; 70; -109; -18; -88; 120; -230; 375; -251
3271; 32.68389228841719; 127; 0; 70; -109; -18; -86; 120; -230; 380; -251
3275; 32.81839390277282; 130; 1; 70; -109; -20; -86; 120; -230; 375; -251
3279; 32.95289551712844; 116; 14; 70; -107; -13; -93; 120; -230; 380; -251
3283; 33.08739713148407; 106; 14; 70; -107; -13; -93; 120; -230; 380; -251
3287; 33.221898745839695; 123; 14; 70; -107; -13; -86; 124; -230; 375; -251
3291; 33.35640036019532; 123; 14; 70; -107; -13; -86; 120; -230; 375; -251
3295; 33.49090197455095; 122; 14; 70; -107; -13; -86; 124; -228; 372; -251
3299; 33.62540358890657; 107; 6; 70; -107; -13; -86; 124; -228; 372; -251
3303; 33.7599052032622; 110; 4; 70; -109; -16; -86; 124; -228; 372; -251
3307; 33.89440681761783; 107; 4; 70; -109; -16; -86; 120; -230; 372; -251
3311; 34.028908431973456; 117; 14; 72; -109; -16; -86; 120; -230; 375; -251
3315; 34.163410046329076; 110; 1; 70; -109; -18; -86; 120; -230; 372; -251
3319; 34.297911660684704; 117; 14; 70; -109; -18; -86; 124; -228; 372; -251
3323; 34.43241327504033; 113; 15; 67; -109; -11; -88; 124; -228; 375; -251
3327; 34.56691488939596; 113; 15; 67; -109; -16; -86; 124; -228; 380; -249
3331; 34.70141650375159; 112; 15; 67; -109; -11; -88; 120; -230; 380; -249
3335; 34.83591811810721; 126; 6; 66; -107; -20; -86; 120; -228; 384; -246
3339; 34.97041973246284; 123; 4; 63; -109; -21; -84; 115; -228; 384; -243
3343; 35.104921346818465; 126; 6; 63; -109; -21; -84; 115; -225; 388; -237
3347; 35.23942296117409; 107; 7; 60; -107; -26; -86; 112; -225; 388; -237
3351; 35.37392457552971; 106; 6; 57; -107; -28; -84; 112; -222; 395; -230
3355; 35.50842618988534; 73; 6; 56; -107; -30; -84; 107; -222; 395; -228
